id;quantity;disease;diseaseOnRoot;diseaseOnTrunk;diseaseOnCollar;diseaseOnCrown;idDisease;vigor;environmentBusyness;sidewalkProximity;isLast;diagnosisNote;developmentStatus;coord_x;coord_y;idDiagnosisYear;idSpecies;idSeedingYear;idStumpDiameter
4406;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914490.0;4224168.5;2014;cordata;2004;10 à 20 cm
4407;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914891.8;4222209.0;2013;sylvestris;2004;30 à 40 cm
4408;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913734.2;4223285.0;2014;acerifolia;2004;70 à 80 cm
4409;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre à abattre dans les 5 ans;Arbre adulte;1914676.0;4221542.0;2015;robusta;2004;40 à 50 cm
4410;1;1;0;1;0;1;xTxK;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir incertain;Arbre adulte;1915262.6;4222827.0;2015;hippocastanum;2010;30 à 40 cm
4411;1;1;0;1;1;1;xTCK;vieillissement dépérissement;passages fréquents et arrêts fréquents;non;true;Arbre à abattre dans les 5 ans;Arbre adulte;1914985.9;4221612.0;2015;alba;2004;60 à 70 cm
4412;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915114.1;4224967.0;2014;sylvatica;2004;70 à 80 cm
4413;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1912955.0;4224820.5;2014;saccharinum;2004;30 à 40 cm
4414;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre jeune;1914341.8;4222026.5;2015;serrulata;2005;20 à 30 cm
4415;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre jeune;1914220.9;4222074.5;2015;utilis;2004;10 à 20 cm
4416;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1914531.8;4223252.0;2014;siliquastrum;2004;10 à 20 cm
4417;1;1;0;1;0;1;xTxK;vieillissement dépérissement;passages fréquents et arrêts fréquents;oui;true;Arbre à abattre dans les 10 ans;Arbre adulte;1913456.1;4225428.0;2015;acerifolia;2004;40 à 50 cm
4418;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913435.5;4224561.0;2015;acerifolia;2004;50 à 60 cm
4419;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre adulte;1915347.2;4224662.0;2015;betulus;2004;10 à 20 cm
4420;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914211.2;4224976.0;2014;acerifolia;2004;40 à 50 cm
4421;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1912505.1;4222365.5;2014;Unknown;2004;40 à 50 cm
4422;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913114.1;4221893.5;2013;acerifolia;2004;20 à 30 cm
4423;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913016.4;4225846.5;2013;australis;2004;50 à 60 cm
4424;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1913446.5;4225574.0;2015;acerifolia;2004;20 à 30 cm
4425;1;1;1;0;1;1;RxCK;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914919.2;4222626.5;2014;nigra;2004;40 à 50 cm
4426;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre jeune;1915733.9;4223482.5;2014;angustifolia;2004;0 à 10 cm
4427;1;1;0;0;0;1;xxxK;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915584.5;4224571.5;2015;acerifolia;2004;80 à 90 cm
4428;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre jeune;1913237.5;4223593.5;2015;nigra;2004;10 à 20 cm
4429;1;1;0;1;0;0;xTxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1915011.2;4224599.5;2013;acerifolia;2004;60 à 70 cm
4430;1;1;0;1;1;0;xTCx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir incertain;Arbre adulte;1914213.6;4222278.5;2015;utilis;2004;0 à 10 cm
4431;1;1;1;0;0;0;Rxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1913227.9;4225689.0;2015;tomentosa;2004;40 à 50 cm
4432;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915124.9;4224672.5;2015;campestris;2004;40 à 50 cm
4433;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre adulte;1914098.2;4222885.0;2015;sylvestris;2004;20 à 30 cm
4434;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915613.4;4222325.5;2014;acerifolia;2004;50 à 60 cm
4435;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre jeune;1915520.6;4222894.0;2015;tremula;2004;10 à 20 cm
4436;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914698.1;4223440.0;2014;styraciflua;2007;30 à 40 cm
4437;1;1;1;0;0;0;Rxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1914258.1;4222738.5;2015;verrucosa;2004;30 à 40 cm
4438;1;1;0;0;0;1;xxxK;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913011.1;4225171.5;2013;Unknown;2004;10 à 20 cm
4439;1;1;0;1;0;1;xTxK;vigoureux;passages fréquents ou arrêts;oui;true;Arbre d'avenir incertain;Arbre adulte;1914564.1;4221326.5;2014;nigra;2004;90 à 100 cm
4440;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915135.9;4224671.0;2015;paniculata;2004;10 à 20 cm
4441;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1915583.4;4224066.0;2013;saccharinum;2004;30 à 40 cm
4442;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913756.8;4221879.0;2014;acerifolia;2004;60 à 70 cm
4443;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1912641.8;4223032.0;2014;platyphyllos;2004;40 à 50 cm
4444;1;1;0;1;0;1;xTxK;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir incertain;Arbre adulte;1916038.5;4223191.5;2015;campestris;2004;0 à 10 cm
4445;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre jeune;1915205.4;4222957.5;2013;hippocastanum;2004;10 à 20 cm
4446;1;1;0;0;0;1;xxxK;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1912492.9;4221724.0;2013;platanoides;2004;40 à 50 cm
4447;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914193.5;4224113.0;2014;hippocastanum;2004;20 à 30 cm
4448;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914847.5;4220608.5;2014;acerifolia;2004;40 à 50 cm
4449;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914439.1;4221299.0;2014;acerifolia;2004;30 à 40 cm
4450;1;1;0;1;0;0;xTxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914960.6;4222287.0;2013;cordata;2004;30 à 40 cm
4451;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1912381.8;4222193.0;2015;campestre;2004;20 à 30 cm
4452;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1912560.0;4224798.0;2014;acerifolia;2004;30 à 40 cm
4453;1;1;0;1;1;1;xTCK;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre à abattre dans les 5 ans;Arbre vieillissant;1915144.9;4223115.5;2015;japonica;2004;60 à 70 cm
4454;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915115.8;4223283.5;2014;Unknown;2004;40 à 50 cm
4455;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre jeune;1915503.4;4223161.0;2015;petraea;2008;0 à 10 cm
4456;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1915612.0;4222644.0;2013;acerifolia;2004;30 à 40 cm
4457;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913042.4;4225709.0;2014;nigra;2004;50 à 60 cm
4458;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1912999.9;4221332.0;2013;orientalis;2004;10 à 20 cm
4459;1;1;1;0;0;0;Rxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1914776.5;4224665.5;2013;pseudoplatanus;2004;20 à 30 cm
4460;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1912819.1;4221235.0;2014;acerifolia;2004;20 à 30 cm
4461;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1912629.0;4223120.5;2014;platanoides;2004;30 à 40 cm
4462;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915178.6;4221486.0;2014;ceracifera;2004;0 à 10 cm
4463;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre jeune;1915632.8;4223076.5;2015;americana;2006;0 à 10 cm
4464;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915005.4;4225169.5;2014;acerifolia;2004;100 à 110 cm
4465;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1913629.8;4223119.0;2013;japonica;2004;20 à 30 cm
4466;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913844.1;4223437.5;2014;tomentosa;2004;50 à 60 cm
4467;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre jeune;1914657.9;4222043.0;2015;serrata;2015;10 à 20 cm
4468;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1916149.0;4223257.5;2014;robur;2011;20 à 30 cm
4469;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;oui;true;Arbre d'avenir normal;Arbre jeune;1915841.9;4223443.0;2014;Unknown;2014;10 à 20 cm
4470;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915017.5;4225426.5;2015;styraciflua;2004;30 à 40 cm
4471;1;1;0;1;0;0;xTxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1914407.4;4223895.5;2015;tulipifera;2004;20 à 30 cm
4472;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1912581.0;4223233.0;2013;acerifolia;2004;40 à 50 cm
4473;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre jeune;1912708.2;4221981.0;2013;sylvestris;2004;10 à 20 cm
4474;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre adulte;1914747.8;4222433.5;2015;betulus;2004;30 à 40 cm
4475;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1912965.0;4225204.5;2013;americana;2004;10 à 20 cm
4476;1;1;1;0;0;0;Rxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1912438.1;4222546.5;2015;acerifolia;2004;50 à 60 cm
4477;1;0;0;0;0;0;xxxx;vigoureux;quelques passages;non;true;Arbre d'avenir normal;Arbre jeune;1915924.9;4223825.0;2013;sempervirens;2004;0 à 10 cm
4478;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915115.8;4224857.5;2015;verrucosa;2004;20 à 30 cm
4479;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1913095.8;4221978.0;2013;platanoides;2004;40 à 50 cm
4480;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1914216.2;4224759.0;2015;platyphyllos;2004;20 à 30 cm
4481;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre jeune;1914667.4;4221997.0;2015;serrata;2015;10 à 20 cm
4482;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre jeune;1913949.1;4223278.0;2013;Unknown;2004;0 à 10 cm
4483;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914909.5;4224773.0;2015;tomentosa;2004;40 à 50 cm
4484;1;1;0;1;0;0;xTxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1914916.9;4225261.0;2014;abies;2004;30 à 40 cm
4485;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915000.4;4224780.0;2013;verrucosa;2004;20 à 30 cm
4486;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914818.2;4220857.0;2014;acerifolia;2004;40 à 50 cm
4487;1;1;0;0;0;1;xxxK;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir incertain;Arbre adulte;1913413.9;4223859.0;2013;acerifolia;2004;70 à 80 cm
4488;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914056.6;4224336.0;2013;tomentosa;2004;20 à 30 cm
4489;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1914218.5;4222274.5;2015;utilis;2004;0 à 10 cm
4490;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915139.4;4222080.0;2015;campestre;2004;20 à 30 cm
4491;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1915156.2;4222529.0;2015;styraciflua;2004;30 à 40 cm
4492;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1915324.2;4225395.5;2015;lawsoniana;2004;30 à 40 cm
4493;1;0;0;0;0;0;xxxx;vieillissement dépérissement;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre adulte;1915829.2;4224589.0;2015;Unknown;2004;30 à 40 cm
4494;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1912397.0;4222357.0;2013;pseudoplatanus;2004;10 à 20 cm
4495;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir incertain;Arbre adulte;1915469.5;4222611.0;2013;tulipifera;2004;20 à 30 cm
4496;1;1;1;1;0;0;RTxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1914145.6;4221389.0;2015;acerifolia;2004;50 à 60 cm
4497;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914680.4;4222303.5;2014;danielli;2004;10 à 20 cm
4498;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre jeune;1914336.2;4222053.0;2015;Unknown;2005;10 à 20 cm
4499;1;1;0;1;1;0;xTCx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1912609.8;4222021.0;2013;japonica;2004;40 à 50 cm
4500;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1912842.0;4225047.5;2013;tulipifera;2004;30 à 40 cm
4501;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1914406.6;4224026.5;2014;platyphyllos;2004;20 à 30 cm
4502;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915137.9;4224669.0;2015;paniculata;2004;10 à 20 cm
4503;1;1;0;1;0;1;xTxK;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre à abattre dans les 10 ans;Arbre adulte;1913835.4;4223296.5;2014;acerifolia;2004;80 à 90 cm
4504;1;1;0;0;0;1;xxxK;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1914664.9;4222115.0;2015;tomentosa;2004;20 à 30 cm
4505;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913246.2;4222686.0;2013;acerifolia;2004;20 à 30 cm
4506;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;oui;true;Arbre d'avenir normal;Arbre jeune;1913173.4;4225544.0;2013;ornus;2013;10 à 20 cm
4507;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre jeune;1914447.2;4221427.5;2015;canadensis;2008;0 à 10 cm
4508;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915539.1;4223184.5;2014;tomentosa;2004;10 à 20 cm
4509;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913065.0;4221649.5;2013;orientalis;2004;10 à 20 cm
4510;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913871.9;4224692.0;2013;tomentosa;2004;40 à 50 cm
4511;1;1;0;0;0;1;xxxK;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre vieillissant;1913885.0;4223200.5;2014;nigra;2004;50 à 60 cm
4512;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre jeune;1915557.2;4223226.0;2015;serrulata;2008;10 à 20 cm
4513;1;1;0;0;0;1;xxxK;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1913721.9;4223493.5;2015;sylvatica;2004;40 à 50 cm
4514;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1914324.8;4223422.5;2013;nigra;2004;40 à 50 cm
4515;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913689.6;4223088.0;2014;siliquastrum;2004;10 à 20 cm
4516;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1915004.1;4225408.5;2014;nigra;2004;50 à 60 cm
4517;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1914511.9;4223986.5;2015;styraciflua;2004;20 à 30 cm
4518;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;oui;true;Arbre d'avenir normal;Arbre jeune;1912157.1;4226334.0;2014;magnifica;2014;10 à 20 cm
4519;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915567.5;4222587.0;2013;abies;2004;50 à 60 cm
4520;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915155.1;4221506.5;2014;Unknown;2004;20 à 30 cm
4521;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1915272.4;4225248.0;2015;grandiflora;2004;20 à 30 cm
4522;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1914864.9;4224714.5;2013;pseudoplatanus;2004;10 à 20 cm
4523;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1913736.8;4221522.0;2014;grandiflora;2004;20 à 30 cm
4524;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1912636.0;4221770.0;2013;Unknown;2004;50 à 60 cm
4525;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1914209.8;4222117.0;2015;utilis;2010;10 à 20 cm
4526;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1914167.9;4223049.5;2013;pseudoplatanus;2004;10 à 20 cm
4527;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1914993.8;4222296.5;2013;serrulata;2004;40 à 50 cm
4528;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914219.9;4221304.5;2014;acerifolia;2004;60 à 70 cm
4529;1;1;0;1;0;0;xTxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1912517.4;4223600.5;2014;bombycis;2004;20 à 30 cm
