id;measure_date;station_name;unity;family_name;pollution_name;measure_value
1341;2005-12-01;Saint-Martin d'Heres;microg/m3;En continu;Dioxyde d'azote;44
1342;2005-12-01;Saint-Martin d'Heres;microg/m3;En continu;Monoxyde d'azote;32
1343;2005-12-01;Saint-Martin d'Heres;microg/m3;En continu;Ozone;11
1344;2005-12-01;Saint-Martin d'Heres;microg/m3;En continu;Particules PM10;-1
1345;2006-01-01;Fontaine les Balmes;microg/m3;En continu;Dioxyde d'azote;50
1346;2006-01-01;Fontaine les Balmes;microg/m3;En continu;Monoxyde d'azote;32
1347;2006-01-01;Fontaine les Balmes;microg/m3;En continu;Ozone;11
1348;2006-01-01;Fontaine les Balmes;microg/m3;En continu;Particules PM10;-1
1349;2006-01-01;Grenoble Grands Boulevards;microg/m3;En continu;Dioxyde d'azote;-1
1350;2006-01-01;Grenoble Grands Boulevards;microg/m3;En continu;Monoxyde d'azote;-1
1351;2006-01-01;Grenoble Grands Boulevards;microg/m3;En continu;Particules PM10;-1
1352;2006-01-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Antimoine;-1
1353;2006-01-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Arsenic;-1
1354;2006-01-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Baryum;-1
1355;2006-01-01;Grenoble les Frenes;microg/m3;Volatil;Benzène;-1
1356;2006-01-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(a)anthracène;-1
1357;2006-01-01;Grenoble les Frenes;nanog/m3;En différé;Benzo(a)pyrène;-1
1358;2006-01-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;-1
1359;2006-01-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;-1
1360;2006-01-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;-1
1361;2006-01-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Cadmium;-1
1362;2006-01-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Chrome;-1
1363;2006-01-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cobalt;-1
1364;2006-01-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cuivre;-1
1365;2006-01-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;-1
1366;2006-01-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde d'azote;52
1367;2006-01-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde soufre;13
1368;2006-01-01;Grenoble les Frenes;microg/m3;Volatil;EthylBenzene;-1
1369;2006-01-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;-1
1370;2006-01-01;Grenoble les Frenes;microg/m3;Volatil;m+p-Xylène;-1
1371;2006-01-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Manganèse;-1
1372;2006-01-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Mercure;-1
1373;2006-01-01;Grenoble les Frenes;microg/m3;En continu;Monoxyde d'azote;42
1374;2006-01-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Nickel;-1
1375;2006-01-01;Grenoble les Frenes;microg/m3;Volatil;o-Xylene;-1
1376;2006-01-01;Grenoble les Frenes;microg/m3;En continu;Ozone;9
1377;2006-01-01;Grenoble les Frenes;microg/m3;En continu;Particules PM10;-1
1378;2006-01-01;Grenoble les Frenes;microg/m3;En continu;Particules PM2,5;-1
1379;2006-01-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Plomb;-1
1380;2006-01-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Thallium;-1
1381;2006-01-01;Grenoble les Frenes;microg/m3;Volatil;Toluène;-1
1382;2006-01-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Vanadium;-1
1383;2006-01-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Zinc;-1
1384;2006-01-01;Grenoble Rocade Sud;microg/m3;Volatil;Benzène;3,5
1385;2006-01-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(a)anthracène;-1
1386;2006-01-01;Grenoble Rocade Sud;nanog/m3;En différé;Benzo(a)pyrène;-1
1387;2006-01-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;-1
1388;2006-01-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;-1
1389;2006-01-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;-1
1390;2006-01-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;-1
1391;2006-01-01;Grenoble Rocade Sud;microg/m3;En continu;Dioxyde d'azote;73
1392;2006-01-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;-1
1393;2006-01-01;Grenoble Rocade Sud;microg/m3;En continu;Monoxyde d'azote;108
1394;2006-01-01;Grenoble Rocade Sud;microg/m3;En continu;Particules PM10;-1
1395;2006-01-01;Grenoble Rocade Sud;microg/m3;En continu;Particules PM2,5;-1
1396;2006-01-01;Grenoble Rocade Sud;microg/m3;Volatil;Toluène;41,1
1397;2006-01-01;Saint-Martin d'Heres;microg/m3;En continu;Dioxyde d'azote;56
1398;2006-01-01;Saint-Martin d'Heres;microg/m3;En continu;Monoxyde d'azote;59
1399;2006-01-01;Saint-Martin d'Heres;microg/m3;En continu;Ozone;9
1400;2006-01-01;Saint-Martin d'Heres;microg/m3;En continu;Particules PM10;-1
1401;2006-02-01;Fontaine les Balmes;microg/m3;En continu;Dioxyde d'azote;42
1402;2006-02-01;Fontaine les Balmes;microg/m3;En continu;Monoxyde d'azote;16
1403;2006-02-01;Fontaine les Balmes;microg/m3;En continu;Ozone;25
1404;2006-02-01;Fontaine les Balmes;microg/m3;En continu;Particules PM10;-1
1405;2006-02-01;Grenoble Grands Boulevards;microg/m3;En continu;Dioxyde d'azote;-1
1406;2006-02-01;Grenoble Grands Boulevards;microg/m3;En continu;Monoxyde d'azote;-1
1407;2006-02-01;Grenoble Grands Boulevards;microg/m3;En continu;Particules PM10;-1
1408;2006-02-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Antimoine;-1
1409;2006-02-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Arsenic;-1
1410;2006-02-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Baryum;-1
1411;2006-02-01;Grenoble les Frenes;microg/m3;Volatil;Benzène;-1
1412;2006-02-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(a)anthracène;-1
1413;2006-02-01;Grenoble les Frenes;nanog/m3;En différé;Benzo(a)pyrène;-1
1414;2006-02-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;-1
1415;2006-02-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;-1
1416;2006-02-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;-1
1417;2006-02-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Cadmium;-1
1418;2006-02-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Chrome;-1
1419;2006-02-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cobalt;-1
1420;2006-02-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cuivre;-1
1421;2006-02-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;-1
1422;2006-02-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde d'azote;43
1423;2006-02-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde soufre;7
1424;2006-02-01;Grenoble les Frenes;microg/m3;Volatil;EthylBenzene;-1
1425;2006-02-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;-1
1426;2006-02-01;Grenoble les Frenes;microg/m3;Volatil;m+p-Xylène;-1
1427;2006-02-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Manganèse;-1
1428;2006-02-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Mercure;-1
1429;2006-02-01;Grenoble les Frenes;microg/m3;En continu;Monoxyde d'azote;18
1430;2006-02-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Nickel;-1
1431;2006-02-01;Grenoble les Frenes;microg/m3;Volatil;o-Xylene;-1
1432;2006-02-01;Grenoble les Frenes;microg/m3;En continu;Ozone;22
1433;2006-02-01;Grenoble les Frenes;microg/m3;En continu;Particules PM10;-1
1434;2006-02-01;Grenoble les Frenes;microg/m3;En continu;Particules PM2,5;-1
1435;2006-02-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Plomb;-1
1436;2006-02-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Thallium;-1
1437;2006-02-01;Grenoble les Frenes;microg/m3;Volatil;Toluène;-1
1438;2006-02-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Vanadium;-1
1439;2006-02-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Zinc;-1
1440;2006-02-01;Grenoble Rocade Sud;microg/m3;Volatil;Benzène;2,6
1441;2006-02-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(a)anthracène;-1
1442;2006-02-01;Grenoble Rocade Sud;nanog/m3;En différé;Benzo(a)pyrène;-1
1443;2006-02-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;-1
1444;2006-02-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;-1
1445;2006-02-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;-1
1446;2006-02-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;-1
1447;2006-02-01;Grenoble Rocade Sud;microg/m3;En continu;Dioxyde d'azote;68
1448;2006-02-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;-1
1449;2006-02-01;Grenoble Rocade Sud;microg/m3;En continu;Monoxyde d'azote;86
1450;2006-02-01;Grenoble Rocade Sud;microg/m3;En continu;Particules PM10;-1
1451;2006-02-01;Grenoble Rocade Sud;microg/m3;En continu;Particules PM2,5;-1
1452;2006-02-01;Grenoble Rocade Sud;microg/m3;Volatil;Toluène;19,2
1453;2006-02-01;Saint-Martin d'Heres;microg/m3;En continu;Dioxyde d'azote;47
1454;2006-02-01;Saint-Martin d'Heres;microg/m3;En continu;Monoxyde d'azote;29
1455;2006-02-01;Saint-Martin d'Heres;microg/m3;En continu;Ozone;20
1456;2006-02-01;Saint-Martin d'Heres;microg/m3;En continu;Particules PM10;-1
1457;2006-03-01;Fontaine les Balmes;microg/m3;En continu;Dioxyde d'azote;33
1458;2006-03-01;Fontaine les Balmes;microg/m3;En continu;Monoxyde d'azote;7
1459;2006-03-01;Fontaine les Balmes;microg/m3;En continu;Ozone;48
1460;2006-03-01;Fontaine les Balmes;microg/m3;En continu;Particules PM10;-1
1461;2006-03-01;Grenoble Grands Boulevards;microg/m3;En continu;Dioxyde d'azote;-1
1462;2006-03-01;Grenoble Grands Boulevards;microg/m3;En continu;Monoxyde d'azote;-1
1463;2006-03-01;Grenoble Grands Boulevards;microg/m3;En continu;Particules PM10;-1
1464;2006-03-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Antimoine;-1
1465;2006-03-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Arsenic;-1
1466;2006-03-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Baryum;-1
1467;2006-03-01;Grenoble les Frenes;microg/m3;Volatil;Benzène;-1
1468;2006-03-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(a)anthracène;-1
1469;2006-03-01;Grenoble les Frenes;nanog/m3;En différé;Benzo(a)pyrène;-1
1470;2006-03-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;-1
1471;2006-03-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;-1
1472;2006-03-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;-1
1473;2006-03-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Cadmium;-1
1474;2006-03-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Chrome;-1
1475;2006-03-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cobalt;-1
1476;2006-03-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cuivre;-1
1477;2006-03-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;-1
1478;2006-03-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde d'azote;34
1479;2006-03-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde soufre;5
1480;2006-03-01;Grenoble les Frenes;microg/m3;Volatil;EthylBenzene;-1
1481;2006-03-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;-1
1482;2006-03-01;Grenoble les Frenes;microg/m3;Volatil;m+p-Xylène;-1
1483;2006-03-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Manganèse;-1
1484;2006-03-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Mercure;-1
1485;2006-03-01;Grenoble les Frenes;microg/m3;En continu;Monoxyde d'azote;8
1486;2006-03-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Nickel;-1
1487;2006-03-01;Grenoble les Frenes;microg/m3;Volatil;o-Xylene;-1
1488;2006-03-01;Grenoble les Frenes;microg/m3;En continu;Ozone;43
1489;2006-03-01;Grenoble les Frenes;microg/m3;En continu;Particules PM10;-1
1490;2006-03-01;Grenoble les Frenes;microg/m3;En continu;Particules PM2,5;-1
1491;2006-03-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Plomb;-1
1492;2006-03-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Thallium;-1
1493;2006-03-01;Grenoble les Frenes;microg/m3;Volatil;Toluène;-1
1494;2006-03-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Vanadium;-1
1495;2006-03-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Zinc;-1
1496;2006-03-01;Grenoble Rocade Sud;microg/m3;Volatil;Benzène;-1
1497;2006-03-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(a)anthracène;-1
1498;2006-03-01;Grenoble Rocade Sud;nanog/m3;En différé;Benzo(a)pyrène;-1
1499;2006-03-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;-1
1500;2006-03-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;-1
1501;2006-03-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;-1
1502;2006-03-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;-1
1503;2006-03-01;Grenoble Rocade Sud;microg/m3;En continu;Dioxyde d'azote;67
1504;2006-03-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;-1
1505;2006-03-01;Grenoble Rocade Sud;microg/m3;En continu;Monoxyde d'azote;66
1506;2006-03-01;Grenoble Rocade Sud;microg/m3;En continu;Particules PM10;-1
1507;2006-03-01;Grenoble Rocade Sud;microg/m3;En continu;Particules PM2,5;-1
1508;2006-03-01;Grenoble Rocade Sud;microg/m3;Volatil;Toluène;-1
1509;2006-03-01;Saint-Martin d'Heres;microg/m3;En continu;Dioxyde d'azote;41
1510;2006-03-01;Saint-Martin d'Heres;microg/m3;En continu;Monoxyde d'azote;12
1511;2006-03-01;Saint-Martin d'Heres;microg/m3;En continu;Ozone;41
1512;2006-03-01;Saint-Martin d'Heres;microg/m3;En continu;Particules PM10;-1
1513;2006-04-01;Fontaine les Balmes;microg/m3;En continu;Dioxyde d'azote;21
1514;2006-04-01;Fontaine les Balmes;microg/m3;En continu;Monoxyde d'azote;4
1515;2006-04-01;Fontaine les Balmes;microg/m3;En continu;Ozone;61
1516;2006-04-01;Fontaine les Balmes;microg/m3;En continu;Particules PM10;-1
1517;2006-04-01;Grenoble Grands Boulevards;microg/m3;En continu;Dioxyde d'azote;-1
1518;2006-04-01;Grenoble Grands Boulevards;microg/m3;En continu;Monoxyde d'azote;-1
1519;2006-04-01;Grenoble Grands Boulevards;microg/m3;En continu;Particules PM10;-1
1520;2006-04-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Antimoine;-1
1521;2006-04-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Arsenic;-1
1522;2006-04-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Baryum;-1
1523;2006-04-01;Grenoble les Frenes;microg/m3;Volatil;Benzène;-1
1524;2006-04-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(a)anthracène;-1
1525;2006-04-01;Grenoble les Frenes;nanog/m3;En différé;Benzo(a)pyrène;-1
1526;2006-04-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;-1
1527;2006-04-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;-1
1528;2006-04-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;-1
1529;2006-04-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Cadmium;-1
1530;2006-04-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Chrome;-1
1531;2006-04-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cobalt;-1
1532;2006-04-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cuivre;-1
1533;2006-04-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;-1
1534;2006-04-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde d'azote;22
1535;2006-04-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde soufre;3
1536;2006-04-01;Grenoble les Frenes;microg/m3;Volatil;EthylBenzene;-1
1537;2006-04-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;-1
1538;2006-04-01;Grenoble les Frenes;microg/m3;Volatil;m+p-Xylène;-1
1539;2006-04-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Manganèse;-1
1540;2006-04-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Mercure;-1
1541;2006-04-01;Grenoble les Frenes;microg/m3;En continu;Monoxyde d'azote;4
1542;2006-04-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Nickel;-1
1543;2006-04-01;Grenoble les Frenes;microg/m3;Volatil;o-Xylene;-1
1544;2006-04-01;Grenoble les Frenes;microg/m3;En continu;Ozone;58
1545;2006-04-01;Grenoble les Frenes;microg/m3;En continu;Particules PM10;-1
1546;2006-04-01;Grenoble les Frenes;microg/m3;En continu;Particules PM2,5;-1
1547;2006-04-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Plomb;-1
1548;2006-04-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Thallium;-1
1549;2006-04-01;Grenoble les Frenes;microg/m3;Volatil;Toluène;-1
1550;2006-04-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Vanadium;-1
1551;2006-04-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Zinc;-1
1552;2006-04-01;Grenoble Rocade Sud;microg/m3;Volatil;Benzène;1,5
1553;2006-04-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(a)anthracène;-1
1554;2006-04-01;Grenoble Rocade Sud;nanog/m3;En différé;Benzo(a)pyrène;-1
1555;2006-04-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;-1
1556;2006-04-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;-1
1557;2006-04-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;-1
1558;2006-04-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;-1
1559;2006-04-01;Grenoble Rocade Sud;microg/m3;En continu;Dioxyde d'azote;54
1560;2006-04-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;-1
1561;2006-04-01;Grenoble Rocade Sud;microg/m3;En continu;Monoxyde d'azote;49
1562;2006-04-01;Grenoble Rocade Sud;microg/m3;En continu;Particules PM10;-1
1563;2006-04-01;Grenoble Rocade Sud;microg/m3;En continu;Particules PM2,5;-1
1564;2006-04-01;Grenoble Rocade Sud;microg/m3;Volatil;Toluène;13,3
1565;2006-04-01;Saint-Martin d'Heres;microg/m3;En continu;Dioxyde d'azote;27
1566;2006-04-01;Saint-Martin d'Heres;microg/m3;En continu;Monoxyde d'azote;6
1567;2006-04-01;Saint-Martin d'Heres;microg/m3;En continu;Ozone;52
1568;2006-04-01;Saint-Martin d'Heres;microg/m3;En continu;Particules PM10;-1
1569;2006-05-01;Fontaine les Balmes;microg/m3;En continu;Dioxyde d'azote;17
1570;2006-05-01;Fontaine les Balmes;microg/m3;En continu;Monoxyde d'azote;3
1571;2006-05-01;Fontaine les Balmes;microg/m3;En continu;Ozone;64
1572;2006-05-01;Fontaine les Balmes;microg/m3;En continu;Particules PM10;-1
1573;2006-05-01;Grenoble Grands Boulevards;microg/m3;En continu;Dioxyde d'azote;-1
1574;2006-05-01;Grenoble Grands Boulevards;microg/m3;En continu;Monoxyde d'azote;-1
1575;2006-05-01;Grenoble Grands Boulevards;microg/m3;En continu;Particules PM10;-1
1576;2006-05-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Antimoine;-1
1577;2006-05-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Arsenic;-1
1578;2006-05-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Baryum;-1
1579;2006-05-01;Grenoble les Frenes;microg/m3;Volatil;Benzène;-1
1580;2006-05-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(a)anthracène;-1
1581;2006-05-01;Grenoble les Frenes;nanog/m3;En différé;Benzo(a)pyrène;-1
1582;2006-05-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;-1
1583;2006-05-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;-1
1584;2006-05-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;-1
1585;2006-05-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Cadmium;-1
1586;2006-05-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Chrome;-1
1587;2006-05-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cobalt;-1
1588;2006-05-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cuivre;-1
1589;2006-05-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;-1
1590;2006-05-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde d'azote;19
1591;2006-05-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde soufre;1
1592;2006-05-01;Grenoble les Frenes;microg/m3;Volatil;EthylBenzene;-1
1593;2006-05-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;-1
1594;2006-05-01;Grenoble les Frenes;microg/m3;Volatil;m+p-Xylène;-1
1595;2006-05-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Manganèse;-1
1596;2006-05-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Mercure;-1
1597;2006-05-01;Grenoble les Frenes;microg/m3;En continu;Monoxyde d'azote;2
1598;2006-05-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Nickel;-1
1599;2006-05-01;Grenoble les Frenes;microg/m3;Volatil;o-Xylene;-1
1600;2006-05-01;Grenoble les Frenes;microg/m3;En continu;Ozone;57
1601;2006-05-01;Grenoble les Frenes;microg/m3;En continu;Particules PM10;-1
1602;2006-05-01;Grenoble les Frenes;microg/m3;En continu;Particules PM2,5;-1
1603;2006-05-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Plomb;-1
1604;2006-05-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Thallium;-1
1605;2006-05-01;Grenoble les Frenes;microg/m3;Volatil;Toluène;-1
1606;2006-05-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Vanadium;-1
1607;2006-05-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Zinc;-1
1608;2006-05-01;Grenoble Rocade Sud;microg/m3;Volatil;Benzène;1,1
1609;2006-05-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(a)anthracène;-1
1610;2006-05-01;Grenoble Rocade Sud;nanog/m3;En différé;Benzo(a)pyrène;-1
1611;2006-05-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;-1
1612;2006-05-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;-1
1613;2006-05-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;-1
1614;2006-05-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;-1
1615;2006-05-01;Grenoble Rocade Sud;microg/m3;En continu;Dioxyde d'azote;51
1616;2006-05-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;-1
1617;2006-05-01;Grenoble Rocade Sud;microg/m3;En continu;Monoxyde d'azote;44
1618;2006-05-01;Grenoble Rocade Sud;microg/m3;En continu;Particules PM10;-1
1619;2006-05-01;Grenoble Rocade Sud;microg/m3;En continu;Particules PM2,5;-1
1620;2006-05-01;Grenoble Rocade Sud;microg/m3;Volatil;Toluène;9,3
1621;2006-05-01;Saint-Martin d'Heres;microg/m3;En continu;Dioxyde d'azote;21
1622;2006-05-01;Saint-Martin d'Heres;microg/m3;En continu;Monoxyde d'azote;3
1623;2006-05-01;Saint-Martin d'Heres;microg/m3;En continu;Ozone;55
1624;2006-05-01;Saint-Martin d'Heres;microg/m3;En continu;Particules PM10;-1
1625;2006-06-01;Fontaine les Balmes;microg/m3;En continu;Dioxyde d'azote;16
1626;2006-06-01;Fontaine les Balmes;microg/m3;En continu;Monoxyde d'azote;2
1627;2006-06-01;Fontaine les Balmes;microg/m3;En continu;Ozone;91
1628;2006-06-01;Fontaine les Balmes;microg/m3;En continu;Particules PM10;-1
1629;2006-06-01;Grenoble Grands Boulevards;microg/m3;En continu;Dioxyde d'azote;-1
1630;2006-06-01;Grenoble Grands Boulevards;microg/m3;En continu;Monoxyde d'azote;-1
1631;2006-06-01;Grenoble Grands Boulevards;microg/m3;En continu;Particules PM10;-1
1632;2006-06-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Antimoine;-1
1633;2006-06-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Arsenic;-1
