ID;isLast;diagnosisYear;diagnosis5YearPeriod;diagnosisNote;developmentStatus
4780;false;2015;2015;Arbre d'avenir normal;Arbre adulte
4781;false;2015;2015;Arbre d'avenir normal;Arbre adulte
4782;false;2014;2010;Arbre d'avenir normal;Arbre jeune
4783;false;2014;2010;Arbre d'avenir normal;Arbre adulte
4784;false;2013;2010;Arbre d'avenir normal;Arbre jeune
4785;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
4786;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
4787;false;2013;2010;Arbre d'avenir normal;Arbre adulte
4788;false;2014;2010;Arbre d'avenir normal;Arbre adulte
4789;false;2015;2015;Arbre d'avenir normal;Arbre adulte
4790;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
4791;false;2014;2010;Arbre d'avenir normal;Arbre adulte
4792;false;2014;2010;Arbre d'avenir normal;Arbre adulte
4793;false;2014;2010;Arbre d'avenir normal;Arbre jeune
4794;false;2014;2010;Arbre d'avenir normal;Arbre adulte
4795;false;2014;2010;Arbre d'avenir normal;Arbre adulte
4796;false;2014;2010;Arbre d'avenir normal;Arbre adulte
4797;false;2015;2015;Arbre d'avenir normal;Arbre jeune
4798;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
4799;false;2013;2010;Arbre d'avenir normal;Arbre adulte
4800;false;2013;2010;Arbre d'avenir normal;Arbre jeune
4801;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
4802;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
4803;false;2014;2010;Arbre d'avenir normal;Arbre adulte
4804;false;2015;2015;Arbre à abattre immédiatement;Arbre adulte
4805;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
4806;false;2015;2015;Arbre d'avenir normal;Arbre adulte
4807;false;2013;2010;Arbre d'avenir normal;Arbre adulte
4808;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
4809;false;2015;2015;Arbre d'avenir normal;Arbre adulte
4810;false;2014;2010;Arbre d'avenir normal;Arbre adulte
4811;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre adulte
4812;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
4813;false;2014;2010;Arbre d'avenir normal;Arbre adulte
4814;false;2013;2010;Arbre d'avenir normal;Arbre adulte
4815;false;2014;2010;Arbre d'avenir normal;Arbre adulte
4816;false;2014;2010;Arbre d'avenir normal;Arbre jeune
4817;false;2014;2010;Arbre d'avenir normal;Arbre jeune
4818;false;2015;2015;Arbre d'avenir normal;Arbre adulte
4819;false;2014;2010;Arbre d'avenir normal;Arbre adulte
4820;false;2015;2015;Arbre d'avenir normal;Arbre adulte
4821;false;2015;2015;Arbre d'avenir normal;Arbre adulte
4822;false;2015;2015;Arbre d'avenir normal;Arbre jeune
4823;false;2013;2010;Arbre d'avenir normal;Arbre adulte
4824;false;2015;2015;Arbre d'avenir normal;Arbre jeune
4825;false;2014;2010;Arbre d'avenir normal;Arbre jeune
4826;false;2015;2015;Arbre d'avenir normal;Arbre adulte
4827;false;2014;2010;Arbre d'avenir incertain;Arbre adulte
4828;false;2013;2010;Arbre d'avenir normal;Arbre adulte
4829;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
4830;false;2015;2015;Arbre d'avenir normal;Arbre jeune
4831;false;2015;2015;Arbre d'avenir normal;Arbre adulte
4832;false;2014;2010;Arbre d'avenir incertain;Arbre vieillissant
4833;false;2015;2015;Arbre d'avenir normal;Arbre adulte
4834;false;2013;2010;Arbre d'avenir normal;Arbre adulte
4835;false;2015;2015;Arbre d'avenir normal;Arbre adulte
4836;false;2014;2010;Arbre d'avenir normal;Arbre adulte
4837;false;2015;2015;Arbre d'avenir normal;Arbre adulte
4838;false;2014;2010;Arbre d'avenir normal;Arbre adulte
4839;false;2015;2015;Arbre d'avenir normal;Arbre adulte
4840;false;2014;2010;Arbre d'avenir normal;Arbre adulte
4841;false;2015;2015;Arbre d'avenir normal;Arbre adulte
4842;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
4843;false;2013;2010;Arbre d'avenir normal;Arbre adulte
4844;false;2015;2015;Arbre d'avenir normal;Arbre adulte
4845;false;2014;2010;Arbre d'avenir normal;Arbre jeune
4846;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre adulte
4847;false;2015;2015;Arbre d'avenir normal;Arbre adulte
4848;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
4849;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
4850;false;2014;2010;Arbre d'avenir normal;Arbre adulte
4851;false;2015;2015;Arbre d'avenir normal;Arbre jeune
4852;false;2014;2010;Arbre d'avenir normal;Arbre jeune
4853;false;2014;2010;Arbre d'avenir normal;Arbre jeune
4854;false;2014;2010;Arbre à abattre dans les 10 ans;Arbre adulte
4855;false;2013;2010;Arbre d'avenir normal;Arbre adulte
4856;false;2013;2010;Arbre d'avenir normal;Arbre adulte
4857;false;2015;2015;Arbre à abattre immédiatement;Arbre adulte
4858;false;2013;2010;Arbre d'avenir normal;Arbre adulte
4859;false;2014;2010;Arbre d'avenir normal;Arbre adulte
4860;false;2014;2010;Arbre d'avenir incertain;Arbre adulte
4861;false;2013;2010;Arbre d'avenir normal;Arbre adulte
4862;false;2014;2010;Arbre d'avenir normal;Arbre adulte
4863;false;2014;2010;Arbre d'avenir normal;Arbre adulte
4864;false;2013;2010;Arbre d'avenir normal;Arbre adulte
4865;false;2013;2010;Arbre d'avenir normal;Arbre adulte
4866;false;2015;2015;Arbre d'avenir normal;Arbre jeune
4867;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
4868;false;2015;2015;Arbre d'avenir normal;Arbre jeune
4869;false;2014;2010;Arbre d'avenir normal;Arbre jeune
4870;false;2015;2015;Arbre d'avenir normal;Arbre adulte
4871;false;2015;2015;Arbre d'avenir normal;Arbre jeune
4872;false;2014;2010;Arbre d'avenir normal;Arbre adulte
4873;false;2015;2015;Arbre d'avenir normal;Arbre adulte
4874;false;2015;2015;Arbre d'avenir normal;Arbre jeune
4875;false;2014;2010;Arbre d'avenir normal;Arbre jeune
4876;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
4877;false;2014;2010;Arbre d'avenir normal;Arbre adulte
4878;false;2014;2010;Arbre d'avenir normal;Arbre adulte
4879;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre vieillissant
4880;false;2014;2010;Arbre d'avenir normal;Arbre jeune
4881;false;2013;2010;Arbre d'avenir normal;Arbre jeune
4882;false;2015;2015;Arbre d'avenir normal;Arbre adulte
4883;false;2014;2010;Arbre d'avenir normal;Arbre adulte
4884;false;2015;2015;Arbre d'avenir normal;Arbre jeune
4885;false;2015;2015;Arbre d'avenir normal;Arbre jeune
4886;false;2015;2015;Arbre d'avenir normal;Arbre adulte
4887;false;2014;2010;Arbre d'avenir normal;Arbre adulte
4888;false;2013;2010;Arbre à abattre dans les 10 ans;Arbre adulte
4889;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre adulte
4890;false;2014;2010;Arbre d'avenir incertain;Arbre adulte
4891;false;2013;2010;Arbre d'avenir normal;Arbre adulte
4892;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
4893;false;2014;2010;Arbre d'avenir normal;Arbre adulte
4894;false;2013;2010;Arbre d'avenir normal;Arbre jeune
4895;false;2014;2010;Arbre d'avenir normal;Arbre adulte
4896;false;2013;2010;Arbre d'avenir normal;Arbre adulte
4897;false;2014;2010;Arbre d'avenir normal;Arbre adulte
4898;false;2014;2010;Arbre d'avenir normal;Arbre adulte
4899;false;2013;2010;Arbre d'avenir normal;Arbre adulte
4900;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
4901;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
4902;false;2014;2010;Arbre d'avenir normal;Arbre adulte
4903;false;2014;2010;Arbre d'avenir normal;Arbre jeune
4904;false;2013;2010;Arbre d'avenir normal;Arbre adulte
4905;false;2015;2015;Arbre d'avenir normal;Arbre jeune
4906;false;2015;2015;Arbre d'avenir incertain;Arbre vieillissant
4907;false;2015;2015;Arbre d'avenir normal;Arbre jeune
4908;false;2015;2015;Arbre d'avenir normal;Arbre adulte
4909;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
4910;false;2014;2010;Arbre d'avenir normal;Arbre adulte
4911;false;2014;2010;Arbre à abattre dans les 10 ans;Arbre vieillissant
4912;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
4913;false;2015;2015;Arbre d'avenir normal;Arbre adulte
4914;false;2013;2010;Arbre d'avenir normal;Arbre adulte
4915;false;2015;2015;Arbre d'avenir normal;Arbre adulte
4916;false;2013;2010;Arbre d'avenir normal;Arbre jeune
4917;false;2014;2010;Arbre d'avenir normal;Arbre adulte
4918;false;2015;2015;Arbre d'avenir normal;Arbre adulte
4919;false;2013;2010;Arbre d'avenir normal;Arbre jeune
4920;false;2013;2010;Arbre d'avenir normal;Arbre adulte
4921;false;2015;2015;Arbre d'avenir normal;Arbre adulte
4922;false;2014;2010;Arbre d'avenir normal;Arbre jeune
4923;false;2015;2015;Arbre d'avenir normal;Arbre jeune
4924;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
4925;false;2013;2010;Arbre d'avenir normal;Arbre adulte
4926;false;2014;2010;Arbre d'avenir normal;Arbre adulte
4927;false;2014;2010;Arbre d'avenir normal;Arbre adulte
4928;false;2014;2010;Arbre d'avenir normal;Arbre adulte
4929;false;2013;2010;Arbre d'avenir normal;Arbre adulte
4930;false;2014;2010;Arbre d'avenir normal;Arbre jeune
4931;false;2014;2010;Arbre d'avenir normal;Arbre adulte
4932;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
4933;false;2013;2010;Arbre d'avenir normal;Arbre adulte
4934;false;2015;2015;Arbre d'avenir normal;Arbre adulte
4935;false;2015;2015;Arbre d'avenir normal;Arbre jeune
4936;false;2014;2010;Arbre d'avenir normal;Arbre adulte
4937;false;2015;2015;Arbre d'avenir normal;Arbre jeune
4938;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
4939;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
4940;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
4941;false;2015;2015;Arbre d'avenir normal;Arbre adulte
4942;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre adulte
4943;false;2013;2010;Arbre à abattre dans les 10 ans;Arbre adulte
4944;false;2015;2015;Arbre d'avenir normal;Arbre adulte
4945;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
4946;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre vieillissant
4947;false;2014;2010;Arbre d'avenir normal;Arbre jeune
4948;false;2014;2010;Arbre d'avenir normal;Arbre adulte
4949;false;2015;2015;Arbre d'avenir normal;Arbre jeune
4950;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
4951;false;2014;2010;Arbre d'avenir normal;Arbre adulte
4952;false;2013;2010;Arbre d'avenir normal;Arbre adulte
4953;false;2014;2010;Arbre d'avenir normal;Arbre jeune
4954;false;2014;2010;Arbre d'avenir normal;Arbre adulte
4955;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
4956;false;2015;2015;Arbre à abattre dans les 5 ans;Arbre adulte
4957;false;2013;2010;Arbre d'avenir normal;Arbre adulte
4958;false;2014;2010;Arbre d'avenir normal;Arbre jeune
4959;false;2013;2010;Arbre à abattre dans les 5 ans;Arbre adulte
4960;false;2014;2010;Arbre d'avenir normal;Arbre adulte
4961;false;2015;2015;Arbre d'avenir normal;Arbre jeune
4962;false;2014;2010;Arbre d'avenir normal;Arbre adulte
4963;false;2013;2010;Arbre à abattre dans les 5 ans;Arbre vieillissant
4964;false;2013;2010;Arbre d'avenir normal;Arbre adulte
4965;false;2014;2010;Arbre d'avenir normal;Arbre adulte
4966;false;2014;2010;Arbre d'avenir incertain;Arbre adulte
4967;false;2014;2010;Arbre d'avenir incertain;Arbre adulte
4968;false;2015;2015;Arbre d'avenir normal;Arbre adulte
4969;false;2013;2010;Arbre d'avenir normal;Arbre jeune
4970;false;2015;2015;Arbre d'avenir incertain;Arbre jeune
4971;false;2015;2015;Arbre à abattre immédiatement;Arbre adulte
4972;false;2015;2015;Arbre d'avenir normal;Arbre adulte
4973;false;2013;2010;Arbre d'avenir normal;Arbre adulte
4974;false;2013;2010;Arbre d'avenir normal;Arbre adulte
4975;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
4976;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
4977;false;2013;2010;Arbre d'avenir normal;Arbre jeune
4978;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
4979;false;2014;2010;Arbre d'avenir normal;Arbre adulte
4980;false;2015;2015;Arbre d'avenir normal;Arbre adulte
4981;false;2013;2010;Arbre d'avenir normal;Arbre adulte
4982;false;2015;2015;Arbre d'avenir normal;Arbre adulte
4983;false;2015;2015;Arbre à abattre dans les 5 ans;Arbre adulte
4984;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre adulte
4985;false;2015;2015;Arbre d'avenir normal;Arbre adulte
4986;false;2013;2010;Arbre d'avenir normal;Arbre adulte
4987;false;2015;2015;Arbre d'avenir normal;Arbre adulte
4988;false;2015;2015;Arbre d'avenir normal;Arbre adulte
4989;false;2014;2010;Arbre d'avenir normal;Arbre adulte
4990;false;2013;2010;Arbre d'avenir normal;Arbre adulte
4991;false;2015;2015;Arbre d'avenir normal;Arbre adulte
4992;false;2013;2010;Arbre d'avenir normal;Arbre jeune
4993;false;2014;2010;Arbre d'avenir normal;Arbre adulte
4994;false;2015;2015;Arbre d'avenir normal;Arbre adulte
4995;false;2013;2010;Arbre d'avenir normal;Arbre adulte
4996;false;2015;2015;Arbre d'avenir normal;Arbre adulte
4997;false;2015;2015;Arbre d'avenir normal;Arbre adulte
4998;false;2015;2015;Arbre d'avenir normal;Arbre jeune
4999;false;2015;2015;Arbre d'avenir incertain;Arbre jeune
5000;false;2014;2010;Arbre d'avenir normal;Arbre adulte
5001;false;2014;2010;Arbre d'avenir normal;Arbre jeune
5002;false;2015;2015;Arbre d'avenir normal;Arbre adulte
5003;false;2014;2010;Arbre d'avenir normal;Arbre jeune
5004;false;2014;2010;Arbre d'avenir normal;Arbre adulte
5005;false;2013;2010;Arbre d'avenir normal;Arbre jeune
5006;false;2015;2015;Arbre d'avenir normal;Arbre adulte
5007;false;2013;2010;Arbre d'avenir normal;Arbre adulte
5008;false;2013;2010;Arbre d'avenir normal;Arbre adulte
5009;false;2013;2010;Arbre d'avenir normal;Arbre adulte
5010;false;2014;2010;Arbre d'avenir normal;Arbre adulte
5011;false;2013;2010;Arbre d'avenir normal;Arbre adulte
5012;false;2015;2015;Arbre d'avenir normal;Arbre adulte
5013;false;2013;2010;Arbre d'avenir normal;Arbre adulte
5014;false;2014;2010;Arbre d'avenir incertain;Arbre adulte
5015;false;2015;2015;Arbre à abattre immédiatement;Arbre adulte
5016;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
5017;false;2014;2010;Arbre d'avenir normal;Arbre adulte
5018;false;2015;2015;Arbre d'avenir normal;Arbre adulte
5019;false;2015;2015;Arbre d'avenir normal;Arbre adulte
5020;false;2015;2015;Arbre d'avenir normal;Arbre adulte
5021;false;2014;2010;Arbre d'avenir normal;Arbre jeune
5022;false;2015;2015;Arbre à abattre dans les 5 ans;Arbre jeune
5023;false;2013;2010;Arbre d'avenir normal;Arbre jeune
5024;false;2013;2010;Arbre d'avenir normal;Arbre jeune
5025;false;2015;2015;Arbre d'avenir normal;Arbre adulte
5026;false;2014;2010;Arbre d'avenir normal;Arbre adulte
5027;false;2015;2015;Arbre d'avenir normal;Arbre adulte
5028;false;2015;2015;Arbre d'avenir normal;Arbre adulte
5029;false;2015;2015;Arbre d'avenir normal;Arbre adulte
5030;false;2015;2015;Arbre d'avenir normal;Arbre adulte
5031;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
5032;false;2013;2010;Arbre d'avenir normal;Arbre adulte
5033;false;2014;2010;Arbre à abattre dans les 10 ans;Arbre adulte
5034;false;2014;2010;Arbre à abattre dans les 10 ans;Arbre adulte
5035;false;2013;2010;Arbre d'avenir normal;Arbre adulte
5036;false;2014;2010;Arbre d'avenir normal;Arbre adulte
5037;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
5038;false;2015;2015;Arbre d'avenir normal;Arbre adulte
5039;false;2014;2010;Arbre d'avenir normal;Arbre adulte
5040;false;2015;2015;Arbre d'avenir normal;Arbre jeune
5041;false;2014;2010;Arbre d'avenir normal;Arbre adulte
5042;false;2015;2015;Arbre d'avenir normal;Arbre adulte
5043;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
5044;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
5045;false;2015;2015;Arbre d'avenir normal;Arbre adulte
5046;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
5047;false;2014;2010;Arbre d'avenir normal;Arbre adulte
5048;false;2015;2015;Arbre d'avenir normal;Arbre adulte
5049;false;2013;2010;Arbre d'avenir normal;Arbre adulte
5050;false;2013;2010;Arbre d'avenir normal;Arbre adulte
5051;false;2014;2010;Arbre d'avenir incertain;Arbre adulte
5052;false;2015;2015;Arbre d'avenir normal;Arbre jeune
5053;false;2015;2015;Arbre d'avenir normal;Arbre adulte
5054;false;2015;2015;Arbre d'avenir normal;Arbre adulte
5055;false;2014;2010;Arbre d'avenir incertain;Arbre adulte
5056;false;2015;2015;Arbre d'avenir normal;Arbre adulte
5057;false;2014;2010;Arbre d'avenir normal;Arbre adulte
5058;false;2013;2010;Arbre d'avenir normal;Arbre adulte
5059;false;2014;2010;Arbre d'avenir normal;Arbre adulte
5060;false;2011;2010;Arbre d'avenir normal;Arbre adulte
5061;false;2013;2010;Arbre d'avenir normal;Arbre adulte
5062;false;2013;2010;Arbre d'avenir normal;Arbre adulte
5063;false;2015;2015;Arbre à abattre dans les 5 ans;Arbre adulte
5064;false;2014;2010;Arbre d'avenir normal;Arbre adulte
5065;false;2013;2010;Arbre d'avenir normal;Arbre adulte
5066;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
5067;false;2013;2010;Arbre d'avenir normal;Arbre adulte
5068;false;2014;2010;Arbre d'avenir normal;Arbre adulte
5069;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
5070;false;2015;2015;Arbre d'avenir normal;Arbre jeune
5071;false;2015;2015;Arbre d'avenir incertain;Arbre jeune
5072;false;2015;2015;Arbre d'avenir normal;Arbre jeune
5073;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre vieillissant
5074;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
5075;false;2014;2010;Arbre d'avenir normal;Arbre adulte
5076;false;2014;2010;Arbre d'avenir incertain;Arbre adulte
5077;false;2015;2015;Arbre d'avenir normal;Arbre adulte
5078;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
5079;false;2014;2010;Arbre d'avenir normal;Arbre adulte
5080;false;2013;2010;Arbre d'avenir normal;Arbre adulte
5081;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
5082;false;2014;2010;Arbre d'avenir normal;Arbre adulte
5083;false;2014;2010;Arbre d'avenir normal;Arbre jeune
5084;false;2015;2015;Arbre d'avenir normal;Arbre adulte
5085;false;2014;2010;Arbre d'avenir normal;Arbre jeune
5086;false;2014;2010;Arbre d'avenir normal;Arbre adulte
5087;false;2014;2010;Arbre d'avenir normal;Arbre adulte
5088;false;2015;2015;Arbre d'avenir normal;Arbre adulte
5089;false;2015;2015;Arbre d'avenir normal;Arbre adulte
5090;false;2014;2010;Arbre d'avenir normal;Arbre jeune
5091;false;2013;2010;Arbre d'avenir normal;Arbre adulte
5092;false;2013;2010;Arbre d'avenir normal;Arbre adulte
5093;false;2013;2010;Arbre d'avenir normal;Arbre adulte
5094;false;2014;2010;Arbre d'avenir normal;Arbre jeune
5095;false;2013;2010;Arbre d'avenir normal;Arbre adulte
5096;false;2013;2010;Arbre d'avenir normal;Arbre adulte
5097;false;2014;2010;Arbre d'avenir normal;Arbre adulte
5098;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre adulte
5099;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre adulte
5100;false;2015;2015;Arbre d'avenir normal;Arbre jeune
5101;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
5102;false;2014;2010;Arbre d'avenir normal;Arbre adulte
5103;false;2014;2010;Arbre d'avenir normal;Arbre jeune
5104;false;2015;2015;Arbre d'avenir normal;Arbre jeune
5105;false;2015;2015;Arbre d'avenir normal;Arbre adulte
5106;false;2015;2015;Arbre d'avenir normal;Arbre adulte
5107;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
5108;false;2013;2010;Arbre d'avenir normal;Arbre adulte
5109;false;2014;2010;Arbre d'avenir normal;Arbre adulte
5110;false;2014;2010;Arbre d'avenir normal;Arbre jeune
5111;false;2015;2015;Arbre d'avenir normal;Arbre adulte
5112;false;2015;2015;Arbre d'avenir normal;Arbre jeune
5113;false;2013;2010;Arbre d'avenir normal;Arbre adulte
5114;false;2014;2010;Arbre d'avenir normal;Arbre adulte
5115;false;2013;2010;Arbre d'avenir normal;Arbre adulte
5116;false;2014;2010;Arbre d'avenir normal;Arbre adulte
5117;false;2015;2015;Arbre d'avenir normal;Arbre adulte
5118;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
5119;false;2014;2010;Arbre d'avenir normal;Arbre adulte
5120;false;2013;2010;Arbre d'avenir normal;Arbre adulte
5121;false;2014;2010;Arbre d'avenir incertain;Arbre adulte
5122;false;2015;2015;Arbre d'avenir normal;Arbre adulte
5123;false;2013;2010;Arbre d'avenir normal;Arbre adulte
5124;false;2013;2010;Arbre d'avenir normal;Arbre adulte
5125;false;2013;2010;Arbre d'avenir normal;Arbre adulte
